name,njss_count,top_url,domain,platform_n,bid_url,sample_url,fetched_at,prefecture,category,is_new
最高裁判所 広島高等裁判所 広島地方裁判所 庄原簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2944,2026-08-02,広島県,国・省庁,0
最高裁判所 広島高等裁判所 山口家庭裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2945,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 山口簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2946,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 周南支部,0,,,0,,https://www2.njss.info/organizations/proc/2947,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口家庭裁判所 周南支部,0,,,0,,https://www2.njss.info/organizations/proc/2948,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 周南簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2949,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 萩支部,0,,,0,,https://www2.njss.info/organizations/proc/2950,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口家庭裁判所 萩支部,0,,,0,,https://www2.njss.info/organizations/proc/2951,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 萩簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2952,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 岩国支部,0,,,0,,https://www2.njss.info/organizations/proc/2953,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口家庭裁判所 岩国支部,0,,,0,,https://www2.njss.info/organizations/proc/2954,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 岩国簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2955,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 下関支部,0,,,0,,https://www2.njss.info/organizations/proc/2956,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口家庭裁判所 下関支部,0,,,0,,https://www2.njss.info/organizations/proc/2957,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 下関簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2958,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 宇部支部,0,,,0,,https://www2.njss.info/organizations/proc/2959,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口家庭裁判所 宇部支部,0,,,0,,https://www2.njss.info/organizations/proc/2960,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 宇部簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2961,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 防府簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2962,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 長門簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2963,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口家庭裁判所 柳井出張所,0,,,0,,https://www2.njss.info/organizations/proc/2964,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 柳井簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2965,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口家庭裁判所 船木出張所,0,,,0,,https://www2.njss.info/organizations/proc/2966,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 山口地方裁判所 船木簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2967,2026-08-02,山口県,国・省庁,0
最高裁判所 広島高等裁判所 岡山家庭裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2968,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 岡山簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2969,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 倉敷支部,0,,,0,,https://www2.njss.info/organizations/proc/2970,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山家庭裁判所 倉敷支部,0,,,0,,https://www2.njss.info/organizations/proc/2971,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 倉敷簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2972,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 新見支部,0,,,0,,https://www2.njss.info/organizations/proc/2973,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山家庭裁判所 新見支部,0,,,0,,https://www2.njss.info/organizations/proc/2974,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 新見簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2975,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 津山支部,0,,,0,,https://www2.njss.info/organizations/proc/2976,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山家庭裁判所 津山支部,0,,,0,,https://www2.njss.info/organizations/proc/2977,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 津山簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2978,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山家庭裁判所 玉野出張所,0,,,0,,https://www2.njss.info/organizations/proc/2979,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 玉野簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2980,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山家庭裁判所 児島出張所,0,,,0,,https://www2.njss.info/organizations/proc/2981,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 児島簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2982,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山家庭裁判所 玉島出張所,0,,,0,,https://www2.njss.info/organizations/proc/2983,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 玉島簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2984,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山家庭裁判所 笠岡出張所,0,,,0,,https://www2.njss.info/organizations/proc/2985,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 笠岡簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2986,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 高梁簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2987,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 岡山地方裁判所 勝山簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2988,2026-08-02,岡山県,国・省庁,0
最高裁判所 広島高等裁判所 鳥取家庭裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2989,2026-08-02,鳥取県,国・省庁,0
最高裁判所 広島高等裁判所 鳥取地方裁判所 鳥取簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2990,2026-08-02,鳥取県,国・省庁,0
最高裁判所 広島高等裁判所 鳥取地方裁判所 倉吉支部,0,,,0,,https://www2.njss.info/organizations/proc/2991,2026-08-02,鳥取県,国・省庁,0
最高裁判所 広島高等裁判所 鳥取家庭裁判所 倉吉支部,0,,,0,,https://www2.njss.info/organizations/proc/2992,2026-08-02,鳥取県,国・省庁,0
最高裁判所 広島高等裁判所 鳥取地方裁判所 倉吉簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2993,2026-08-02,鳥取県,国・省庁,0
最高裁判所 広島高等裁判所 鳥取地方裁判所 米子支部,0,,,0,,https://www2.njss.info/organizations/proc/2994,2026-08-02,鳥取県,国・省庁,0
最高裁判所 広島高等裁判所 鳥取家庭裁判所 米子支部,0,,,0,,https://www2.njss.info/organizations/proc/2995,2026-08-02,鳥取県,国・省庁,0
最高裁判所 広島高等裁判所 鳥取地方裁判所 米子簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2996,2026-08-02,鳥取県,国・省庁,0
最高裁判所 広島高等裁判所 松江家庭裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2997,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 松江簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/2998,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 出雲支部,0,,,0,,https://www2.njss.info/organizations/proc/2999,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江家庭裁判所 出雲支部,0,,,0,,https://www2.njss.info/organizations/proc/3000,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 出雲簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3001,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 浜田支部,0,,,0,,https://www2.njss.info/organizations/proc/3002,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江家庭裁判所 浜田支部,0,,,0,,https://www2.njss.info/organizations/proc/3003,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 浜田簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3004,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 益田支部,0,,,0,,https://www2.njss.info/organizations/proc/3005,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江家庭裁判所 益田支部,0,,,0,,https://www2.njss.info/organizations/proc/3006,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 益田簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3007,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 西郷支部,0,,,0,,https://www2.njss.info/organizations/proc/3008,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江家庭裁判所 西郷支部,0,,,0,,https://www2.njss.info/organizations/proc/3009,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 西郷簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3010,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江家庭裁判所 雲南出張所,0,,,0,,https://www2.njss.info/organizations/proc/3011,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 雲南簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3012,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江家庭裁判所 川本出張所,0,,,0,,https://www2.njss.info/organizations/proc/3013,2026-08-02,島根県,国・省庁,0
最高裁判所 広島高等裁判所 松江地方裁判所 川本簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3014,2026-08-02,島根県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡家庭裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3015,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 宮崎支部,0,,,0,,https://www2.njss.info/organizations/proc/3016,2026-08-02,宮崎県,国・省庁,0
最高裁判所 福岡高等裁判所 那覇支部,0,,,0,,https://www2.njss.info/organizations/proc/3017,2026-08-02,沖縄県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 福岡簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3018,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 飯塚支部,0,,,0,,https://www2.njss.info/organizations/proc/3019,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡家庭裁判所 飯塚支部,0,,,0,,https://www2.njss.info/organizations/proc/3020,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 飯塚簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3021,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 直方支部,0,,,0,,https://www2.njss.info/organizations/proc/3022,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡家庭裁判所 直方支部,0,,,0,,https://www2.njss.info/organizations/proc/3023,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 直方簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3024,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 久留米支部,0,,,0,,https://www2.njss.info/organizations/proc/3025,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡家庭裁判所 久留米支部,0,,,0,,https://www2.njss.info/organizations/proc/3026,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 久留米簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3027,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 柳川支部,0,,,0,,https://www2.njss.info/organizations/proc/3028,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡家庭裁判所 柳川支部,0,,,0,,https://www2.njss.info/organizations/proc/3029,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 柳川簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3030,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 大牟田支部,0,,,0,,https://www2.njss.info/organizations/proc/3031,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡家庭裁判所 大牟田支部,0,,,0,,https://www2.njss.info/organizations/proc/3032,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 大牟田簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3033,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 八女支部,0,,,0,,https://www2.njss.info/organizations/proc/3034,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡家庭裁判所 八女支部,0,,,0,,https://www2.njss.info/organizations/proc/3035,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 八女簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3036,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 小倉支部,0,,,0,,https://www2.njss.info/organizations/proc/3037,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡家庭裁判所 小倉支部,0,,,0,,https://www2.njss.info/organizations/proc/3038,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 小倉簡易裁判所,0,,,0,,https://www2.njss.info/organizations/proc/3039,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡地方裁判所 行橋支部,0,,,0,,https://www2.njss.info/organizations/proc/3040,2026-08-02,福岡県,国・省庁,0
最高裁判所 福岡高等裁判所 福岡家庭裁判所 行橋支部,0,,,0,,https://www2.njss.info/organizations/proc/3041,2026-08-02,福岡県,国・省庁,0
